filer_ein,filer_name,receipt_amt,govt_amt,contrib_amt,tax_year,xml_name
866053859,HILLEL THE FOUNDATION FOR JEWISH CAMPUS,1076423,80377,696221,2022,202411309349302256
272628899,EQUILIBRIUM INC,935635,780574,0,2022,202411349349302046
586081470,ANNANDALE AT SUWANEE INC,16801931,920736,4629480,2022,202401299349300840
831193415,ILEAD AGUA DULCE,4226943,4126736,12292,2022,202401369349313110
560529976,BLUE RIDGE HEALTHCARE HOSPITALS INC,304438967,0,1013000,2022,202401249349302065
460407894,CASEY TIBBS FOUNDATION,526722,0,255848,2022,202401349349307945
237351081,THE UTILITY REFORM NETWORK,6407107,0,1558321,2022,202401359349311685
942890791,BY THE BAY Health,71196725,0,8486105,2022,202411219349302576
450649209,UNIVERSAL VARE CHARTER SCHOOL,3910482,1668465,0,2022,202411369349317361
942877474,SAN JOSE EVERGREEN COMMUNITY COLLEGE,1737973,0,1652723,2022,202411229349302126
810364744,ADULT RESOURCE ALLIANCE OF YELLOWSTONE,3840418,1021145,2612934,2022,202411359349312231
362977187,Providence St Mel School,19402730,0,1223152,2022,202401349349306555
222849480,KEAN UNIVERSITY FOUNDATION INC,43029258,0,5050967,2022,202411319349302956
251653944,PRESSLEY RIDGE FOUNDATION,10521109,0,769576,2022,202411319349304101
541953287,INDEPENDENCE EMPOWERMENT CENTER,560083,515350,205,2022,202411369349312661
132947386,NEW YORK CITY BALLET INC,135928316,4365114,18267220,2022,202401299349301450
060776644,SACRED HEART UNIVERSITY INCORPORATED,565084156,8956724,13508212,2022,202411359349308146
760239492,River Oaks Elementary School PTO,434112,0,253136,2022,202411369349308516
936088946,MERCY FOUNDATION INC,4768346,2097551,1003553,2022,202401219349301340
231352683,SWARTHMORE COLLEGE,847798000,4714000,17150000,2022,202401299349304150
731215174,St John Health System Inc,152242417,70029,333337,2022,202401359349307245
340901680,COMMUNITY COUNSELING CENTER OF,8950273,1408966,0,2022,202401249349300640
116083637,BUSHWICK COMMUNITY ACTION ASSOCIATION,298393,282863,0,2022,202421319349303042
640829371,Dr Arenia C Mallory Community Health Center Inc,9043243,5065599,0,2022,202401369349314235
582207431,MOVING IN THE SPIRIT INC,2674821,128500,2293970,2022,202401319349302555
951922180,BOYS & GIRLS CLUBS OF LA HABRA,2776216,1304290,372033,2022,202411349349306956
391708484,WATERTOWN AREA COMMUNITY FOUNDATION,5952562,0,1717973,2022,202411289349303576
112495664,BROOKLYN CHILDREN'S MUSEUM CORPORATION,7929744,3882752,811511,2022,202411349349309661
205618955,LAKER ATHLETIC BOOSTER CLUB INC,1079805,0,970870,2022,202411359349309881
800728374,The Paideia Academies Inc,10110005,9927612,31656,2022,202401369349318055
951881491,MENTAL HEALTH AMERICA OF LOS ANGELES,47132840,44847068,253065,2022,202411349349306961
430653270,CATHOLIC CHARITIES OF ST LOUIS,5431943,0,3171932,2022,202401289349300415
222993393,Enable Inc,23698548,242823,466743,2022,202401369349311060
160979814,CORTLAND COLLEGE FOUNDATION INC,28451067,0,4414132,2022,202421239349301242
431380860,CUTTING EDGE INTERNATIONAL INC,1721042,0,1366578,2022,202401279349300545
562077708,Sugar Creek Charter School Inc,21064357,19605697,1194198,2022,202411359349301626
371018674,WILLIAMSON COUNTY PROGRAMS ON AGING,2869247,1914592,9139,2022,202401349349305835
364907841,Life - Line,2742131,324359,2401182,2022,202411369349317356
841811424,THE GLOBAL INSTITUTE ON INNOVATION,1202803,0,1129695,2022,202401369349314560
474095548,VISIT CHAMPAIGN COUNTY FOUNDATION,266372,266372,0,2022,202411369349304776
731612027,THE FOUNDATION FOR TULSA SCHOOLS,6098341,0,4790237,2022,202401369349302440
866037148,LAW COLLEGE ASSOCIATION,7709127,15000,4252757,2022,202401349349307420
043300490,HOUSE OF PEACE AND EDUCATION INC,477045,242385,184493,2022,202411349349301716
810723214,POUDRE LEARNING CENTER FOUNDATION I,553261,0,527120,2022,202401219349300235
821949714,LIVING SCHOOL INC,4153766,0,787097,2022,202401309349302330
931141844,Whittier Area First Day Coalition,3416009,3115209,252382,2022,202401369349316975
112501388,BEER HAGOLAH INSTITUTES INC,7191702,2544903,2005813,2022,202411289349302361
820527562,Upper Valley Comm Health Services INC,18211066,2985005,0,2022,202401289349302800
363293380,LINCOLN PARK COMMUNITY SERVICES,3553678,1323994,1701487,2022,202401369349315340
061132473,GBAPP INC,3346856,2716282,335049,2022,202411369349303901
750995808,TRINITY SCHOOL OF MIDLAND TEXAS,17459612,0,1918151,2022,202401369349312585
842513463,Bethel Community Education,834929,0,598587,2022,202411369349313076
721136068,NEW ORLEANS FILM & VIDEO SOCIETY INC,1866638,364795,402528,2022,202401359349306330
541463053,THE GENIEVE SHELTER,1605255,970935,568617,2022,202421209349300032
204295854,THE KINDEZI SCHOOL INC,28012589,26353838,1265059,2022,202401369349317085
821446994,United Mental Health & Addiction Recovery Coalitio,5931633,5671686,0,2022,202411369349316576
341768270,THE EPILEPSY CENTER OF NORTHWEST OHIO,5876080,317546,1773,2022,202411299349303471
581522462,Good Faith Media Inc,2059142,0,1895071,2022,202401369349309860
203654399,THE LAKE COUNTY COMMUNITY,10138154,0,4184260,2022,202421289349300722
561409060,SOUTH STOKES VOLUNTEER FIRE,460998,416767,1707,2022,202401359349308295
431722915,COMMUNITY PARTNERSHIP OF SOUTHEAST,4140849,3726963,360246,2022,202411359349309766
916073780,TACOMA COMMUNITY COLLEGE FOUNDATION,4342973,0,404816,2022,202411199349300306
363643461,COALITION OF LIMITED ENGLISH,1022091,802418,71263,2022,202401269349300320
820987230,MAINE CENTER VENTURES,357196,0,339001,2022,202401229349300130
840426076,DENVER CHRISTIAN SCHOOLS,14826984,0,2835441,2022,202411349349306686
953847842,FRIENDS OF THE POOR,374540,0,373884,2022,202411409349300506
030179592,WORLD LEARNING INC,111276509,0,1315934,2022,202411369349305161
270035192,LAS VEGAS CLARK COUNTY LIBRARY DISTRICT,1184850,0,539906,2022,202411359349305531
510413324,THE PROVIDENCE CREEK ACADEMY,10262197,9612170,4263,2022,202411369349313041
920039475,NOME COMMUNITY CENTER INC,8150096,4864201,2933223,2022,202401379349302225
990284222,HAWAII HEALTH & HARM REDUCTION CENTER,16403984,8915526,1171504,2022,202411359349310946
363651054,SUBURBAN ACCESS INC,7646199,7617400,5895,2022,202401369349303535
350868188,University of Notre Dame du Lac,15069177602,135962455,450147364,2022,202411349349301721
320433528,Active City Inc,410753,375000,33514,2022,202401369349310115
131624098,MUSEUM OF THE CITY OF NEW YORK,24662204,2633916,7825809,2022,202421239349300337
204543821,Groveport Community School,10463415,10033063,374090,2022,202411349349304221
510324770,SOJOURNERS' PLACE,643169,316021,280766,2022,202411319349301301
043138753,BIKES NOT BOMBS INC,2762026,0,2209401,2022,202401319349301860
942777980,Hospice of San Joaquin,16487064,0,2172962,2022,202401309349304380
596002520,Jacksonville Symphony Association Inc,33072847,584245,14921631,2022,202421309349302052
951641433,LOS ANGELES SECTION NATIONAL COUNCIL OF,10890237,2259161,196697,2022,202411319349304601
041081650,BENTLEY UNIVERSITY,447089793,2298000,7990000,2022,202411359349307946
610444763,LINDSEY WILSON COLLEGE,80478408,1070654,3479646,2022,202411369349301541
520971333,AMERICAN ASSOCIATION OF COLLEGES OF,25341889,256379,1462694,2022,202401219349301440
362781629,FORT WILDERNESS MINISTRIES INC,6793966,1007773,3038190,2022,202401349349306255
921123945,Closehaul Capital Charitable Inc,27649875,0,27649875,2022,202411389349300301
232913784,UNIVERSITY CITY DISTRICT,10407398,498220,6438195,2022,202411349349309156
570564440,UNITED WAY OF LANCASTER COUNTY INC,678992,334213,323647,2022,202401299349302965
853768731,THE HEALING PLACE OF NEW HANOVER COUNTY,2614254,205328,1683440,2022,202401369349307115
726031116,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,1413703,57442,1307871,2022,202411309349305111
264046824,JACKSONVILLE ALLIANCE FOR KIPP,4349051,0,442430,2022,202411359349310196
942346815,BAY AREA COMMUNITY RESOURCES INC,84817548,0,3546345,2022,202401239349300700
720572367,THE DIOCESE OF BATON ROUGE CHILD,10065267,6624094,0,2022,202411369349313891
060646613,VISITING NURSE ASSOCIATION OF RIDGEFIELD,33273723,243203,3329864,2022,202401359349314165
223396725,MERRIMACK VALLEY ASSISTANCE PROGRAM,1044233,631655,412550,2022,202401369349302415
860390583,La Paloma Family Services Inc,2662713,2038718,463624,2022,202411349349305336
591725801,LIGHTHOUSE CHILDREN'S HOME INC,4067889,0,1961709,2022,202401359349302045
954413788,MONTEBELLO HOUSING DEVELOPMENT CORPORATION,667583,0,277160,2022,202411309349305126
853769603,Youngstown Preparatory Academy,1842344,1842344,0,2022,202421229349302197
510065745,TOWER HILL SCHOOL ASSOCIATION,46171368,3064030,2711507,2022,202401309349303210
561949103,UNITED WAY OF THE GREATER TRIANGLE INC,7578652,0,7450933,2022,202401359349304825
470700371,Assure Womens Center,3785535,0,2632560,2022,202411349349300636
450310159,CHRISTIAN UNITY HOSPITAL CORPORATION,28523115,381950,443530,2022,202411279349303311
341650500,TERRA COLLEGE FOUNDATION,3345237,0,819422,2022,202401229349301745
237036873,Resource for Education Advocacy,7453410,1139054,43476,2022,202401349349306500
800899073,MATTHEWS CHARTER ACADEMY,8511398,8367105,0,2022,202401289349303920
352451830,CHANDLER SCHOOL BOOSTERS INC,7184546,0,3544370,2022,202401299349304105
611146568,CHRISTIAN COUNTY HOPKINSVILLE,1298038,558854,0,2022,202401369349307640
462304510,UWG ATHLETIC FOUNDATION INC,1759209,0,1435433,2022,202421209349301112
911746986,PEACE COMMUNITY CENTER,2139457,1605205,496155,2022,202421309349304832
473763374,JONES MEMORIAL HOSPITAL FOUNDATION,1010610,0,994999,2022,202411359349311851
472834484,CENTRAL INDIANA KIDS INC,830819,0,830819,2022,202411359349307971
873441961,Boys & Girls Clubs of the Lakelands,778946,83925,423973,2022,202401369349311760
561659213,HABITAT FOR HUMANITY INTL WATAUGA COUNTY,979484,0,398835,2022,202411369349302821
410698301,COLLEGE OF ST SCHOLASTICA INC,141324408,5808192,3531942,2022,202411319349304636
237320163,WILLIAM JAMES ASSOCIATION,973242,738873,155124,2022,202401239349302390
541025257,MOUNTAIN EMPIRE OLDER CITIZENS INC,18905244,885103,325336,2022,202421279349303497
270010544,OHIO VIRTUAL ACADEMY,128696057,128466962,0,2022,202411449349301601
522164844,IMPACT SILVER SPRING,1262281,912817,274385,2022,202411369349312156
942735346,Rural Human Services,2956354,1055848,1623453,2022,202411369349314901
630844429,COLEMAN CENTER BOARD OF THE CITY OF YORK,271111,5000,256650,2022,202421319349303017
813460285,INSIGHT SCHOOL OF CALIFORNIA,6152554,6021516,0,2022,202401319349302500
363860861,LAKE AREA TECHNICAL,7867764,0,3744020,2022,202411369349308221
481276226,NORTH VALLEY MILITARY INSTITUTE,17545763,17365765,179998,2022,202411299349302551
611371540,DREAMS WITH WINGS INC,9407631,991805,651572,2022,202401369349308690
941218623,MENTAL HEALTH ASSOCIATION OF,11280518,11152551,41948,2022,202401369349319175
061068312,JEWISH ASSOCIATION FOR COMMUNITY,5485189,4385271,388590,2022,202401299349300225
814172423,Erie Family Health Foundation Inc,2654902,0,2616705,2022,202411349349308741
364587795,ALABAMA NETWORK OF FAMILY RESOURCE,729186,568761,0,2022,202401219349300535
381559180,EATON RAPIDS MEDICAL CENTER,37619405,402186,2496,2022,202401349349302620
135564937,JEWISH BOARD OF FAMILY & CHILDREN'S,275133988,103566975,4130254,2022,202401289349301535
920140434,HABITAT FOR HUMANITY - ANCHORAGE,3498811,467271,517983,2022,202401369349312285
311225392,CINCINNATI HILLS CHRISTIAN ACADEMY,47189621,2214290,4619779,2022,202401369349303560
460809227,NATIONAL FOSTER YOUTH INSTITUTE,1101844,0,716763,2022,202401369349315440
222230692,CORTLAND MEMORIAL FOUNDATION INC,647396,0,424029,2022,202411319349303841
202957113,SOUTH BRONX CHARTER SCHOOL FOR,10314228,1104892,12196,2022,202411359349305231
352222262,CURE JM FOUNDATION,2243763,0,1720508,2022,202411369349313741
611416176,Panhandle Alliance for Education,827560,300194,0,2022,202401349349307475
382212674,COMMUNITY CIRCLE THEATRE,714979,0,252983,2022,202411359349300731
946050196,LIFEHOUSE INC,32213496,0,1109531,2022,202401369349316920
566048726,BLUE RIDGE HUMANE SOCIETY INC,3822544,511748,2169773,2022,202411349349303486
346513026,UNIVERSITY SCHOOL ALUMNI ASSOCIATION,3525175,0,3525175,2022,202401349349302175
130990710,LYCEE FRANCAIS DE NEW YORK,63028147,0,2006275,2022,202401369349300800
541213521,DANVILLE COMMUNITY COLLEGE EDUCATIONAL,1107968,301198,362432,2022,202411309349301231
043684531,The Maltz Museum of Jewish Heritage,5305223,401023,796161,2022,202411239349302716
112462594,PORT WASHINGTON CHILDREN'S CENTER,5682534,1205737,174211,2022,202411349349307876
470625523,SAINT ELIZABETH FOUNDATION,1397155,0,1163630,2022,202411319349302186
742723627,DIOCESAN MIGRANT & REFUGEE SERVICES INC,6523367,6336620,121141,2022,202401369349310615
510407220,MOT CHARTER SCHOOL INC,19058202,17930260,44380,2022,202411289349301901
451555822,RHODE ISLAND NURSES INSTITUTE MIDDLE COLLEGE CHARTER HIGH SCHOOL,8702491,1293357,572289,2022,202411359349308996
830494683,NORTH COUNTY TRADE TECH HIGH SCHOOL,3903791,3502027,109617,2022,202411289349302456
911340220,THE INTERFAITH ASSOCIATION OF NORTHWEST WASHINGTON,2350669,1598480,717157,2022,202401349349309285
341237138,COURT DIAGNOSTIC AND TREATMENT CENTER,1694563,853230,0,2022,202401369349302245
381891500,GLACIER HILLS INC,22767467,507734,118715,2022,202411309349300241
931062982,CASA OF CENTRAL OREGON,789919,340562,309036,2022,202421319349303112
851600980,KENTUCKY RURAL HEALTH COLLABORATIVE INC,392506,0,362351,2022,202401249349300710
273487948,THE ADDIS CLINIC INC,355272,0,355264,2022,202411179349300236
371312674,ILLINOIS SYMPHONY ORCHESTRA INC,1974410,21950,579515,2022,202401279349300340
850236117,CONCILIO CAMPESINO DEL SUDOEST,1408503,0,1356653,2022,202411369349310396
566076613,GASTON DAY SCHOOL INC,9633875,45088,530878,2022,202421289349301707
231322002,WOODS SERVICES INC,151859941,564802,1234352,2022,202411349349309706
461160948,DIGITAL PUBLIC LIBRARY OF AMERICA,1638551,0,1002132,2022,202411319349304051
810420650,STONE CHILD COLLEGE,14179324,13603225,0,2022,202401359349312800
550702401,CLAY CENTER FOR THE ARTS & SCIENCES OF,17521774,141666,2771380,2022,202401349349306405
204777751,HILLEL AT BARUCH INC,1230944,0,1201718,2022,202421309349302602
464849043,BRIGHTER BOSTON INC,417618,0,341695,2022,202411369349308446
861446893,Austin Economic Development Corporation,2084729,2013301,57000,2022,202411299349302336
510198938,DANVILLE AREA HUMANE SOCIETY INC,820064,249850,511989,2022,202421299349300017
273144815,St Francis Mission Dental Clinic,372560,150291,135224,2022,202401299349301500
816016740,MILES COMMUNITY COLLEGE FOUNDATION,741042,0,454312,2022,202401369349314430
521266744,MARYLAND LEGAL SERVICES CORPORATION,42906248,39109291,48395,2022,202411319349302831
526055389,NATIONAL COUNCIL FOR THE SOCIAL STUDIES,3778294,222775,105395,2022,202401279349300415
522106734,VILLAGE CHARTER SCHOOL,9760009,9082696,665280,2022,202401369349311130
223042664,COMMUNITY TREATMENT SOLUTIONS INC,11080846,3187457,0,2022,202421299349302487
851526455,CURRENT PROJECT,340743,0,339781,2022,202421229349300402
471391457,TEL FOUNDATION,1559905,822485,0,2022,202401369349310710
221487560,YOUTH CONSULATION SERVICES INC,69733747,3972492,0,2022,202421279349300722
710482722,COMPREHENSIVE JUVENILE SERVICES INC,2232455,2134382,94605,2022,202401369349303330
851441224,NEW HOPE CHARTER SCHOOL,3821036,3820922,114,2022,202411369349315971
953389113,INTERVAL HOUSE,12098722,8323229,918745,2022,202401369349315210
204069346,Catalyst Schools,28916993,0,470214,2022,202401359349312085
237129564,NEW YORK FOUNDATION FOR THE ARTS INC,15307022,4868621,8020973,2022,202411369349309251
020458174,Amoskeag Health,23761444,10026554,2501100,2022,202411309349304156
224215005,EDEN AUTISM SERVICES FOUNDATION INC,13839487,0,614575,2022,202411349349304346
452432211,Desert Star Academy,5742710,5429699,1455,2022,202401369349316825
270544143,METRO CRISIS SERVICES INC,17298338,15274505,99664,2022,202411309349302901
455065099,Pinecrest Academy of Nevada,70455479,64908244,285777,2022,202421309349303777
611663540,St Clair Health Corporation Group Return,512129520,3355903,4518710,2022,202401349349302070
100001184,JOINT COMMITTEE FOR CHILDREN'S,604461,508441,91006,2022,202411219349301696
720734380,HOPE HOUSE INC,460135,138542,305292,2022,202411369349314081
581845423,GEORGIA STATE UNIVERSITY,136502613,104373027,25233467,2022,202421229349301222
860271490,NOSOTROS,5096508,1774060,10000,2022,202401369349318980
610675663,THE LIVING ARTS & SCIENCE CENTER INC,603915,57677,348168,2022,202401349349304810
710708868,THE ANTHONY SCHOOL,4461681,7521,420408,2022,202411179349301416
455152480,FULBRIGHT UNIVERSITY VIETNAM USA INC,3152257,2902998,75554,2022,202411349349308126
200882009,PARTNERSHIP FOR STRONG COMMUNITIES,2076827,0,1575784,2022,202421209349300637
410695603,ST JOSEPH'S AREA HEALTH SERVICES,52304703,1226573,783133,2022,202411309349304161
592219923,ST VINCENT'S FOUNDATION INC,52390273,0,11880913,2022,202401299349303915
131635261,TREVOR DAY SCHOOL,53815073,802454,3415202,2022,202401209349301320
860904562,DESTINY SCHOOL INCORPORATED,4854185,4812746,2651,2022,202411209349301841
232991473,COLLEGIUM CHARTER SCHOOL,62625678,4972855,283261,2022,202401279349301560
521604007,THE BALTIMORE POLYTECHNIC INSTITUTE,1754167,0,549749,2022,202411309349302936
133522732,THE FULLER CENTER FOR HOUSING OF,805918,0,659030,2022,202401369349315545
463912716,PINEAPPLE COVE CLASSICAL ACADEMY,10776664,9696952,59685,2022,202401369349308795
383264734,SOUTH BOSTON NON-PROFIT HOUSING CORP,1022019,631673,0,2022,202411359349309636
030348363,UNITED COMMUNITY SERVICES OF,512441,0,357426,2022,202401319349300810
951792279,REIMAGINE NETWORK,18182459,2452423,204347,2022,202421309349303022
431278967,BETHESDA HEALTH GROUP FOUNDATION INC,27428746,0,2088013,2022,202411329349300721
811454510,KINETIC ACADEMY,4334197,4147921,27938,2022,202421319349304807
472152382,ILLINOIS JOINING FORCES FOUNDATION,1133882,60000,1003974,2022,202411369349315946
134349419,GREER MIDDLE COLLEGE CHARTER HIGH SCHOOL,6651054,5934533,6884,2022,202401289349300510
